SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
633,"SOJUJQF12AB0186EDE",508188,"Le Bruit De Ma Vie","ARZBYDY1187FB46DD7",42.54843,"Vernet les Bains",2.38596,"Cali",0.0,207.49016,0,0.693,153.667,4,0.157,"Pour Jane (Live Acoustique)",0
634,"SOLQMCQ12AB018E469",817855,"Taqdeer Dee Pencil","ARBY23A1187B9A82E4",,"",,"Naseebo Lal_ Arif Lohar",0.0,1037.68771,11,0.623,147.347,4,0.749,"Mar gaye te sada naal",0
635,"SOEVDCK12AB018A8F3",583352,"Petit Coeur Assassin","AR1KMPF1187B99AA98",,"",,"Lara",0.0,206.602,9,0.754,125.1,4,0.457,"La Pieuvre",0
636,"SOZQJKU12A8C13A0C1",668390,"Original Album Classics","AR1WC0X1187B991056",37.77916,"San Francisco CA",-122.42005,"Jefferson Starship",0.0,220.52526,10,0.58,122.348,4,1.0,"Fading Lady Light",0
637,"SOHMKHQ12A8C139C40",210302,"Azure","ARLTWXK1187FB5A3F8",32.74863,"Fort Worth TX",-97.32925,"King Curtis",0.0,127.03302,9,0.914,136.089,1,0.0,"The Lone Prairie",0
638,"SORAIKD12AB018A306",514842,"Habla El Corazon","ARZDUJG1242077E2C5",,"",,"Yuridia",0.0,265.92608,2,0.917,116.629,1,0.0,"Estar Junto A Ti (Angel)",0
639,"SOCVDDL12A6D4F9A6C",43847,"Thirteen","ARNBV1X1187B996249",,"",,"Alex",0.0,250.69669,2,0.264,147.871,4,0.807,"What If",0
640,"SOWXSQT12A6D4FC02E",56685,"Dorkfish","ARHN74X1187B98D79F",,"Galveston TX",,"Bill Engvall",0.0,482.21995,5,0.0,112.964,3,0.623,"T-Ball and Indian Guides (LP Version)",1998
641,"SONOMUN12A67020B06",15590,"City High","ARW9SN11187FB52D0D",,"",,"City High",0.0,256.33914,2,0.442,92.922,3,0.851,"The Only One I Trust",2001
642,"SOZVTZB12A58A7AEE4",22583,"Vixen","AR3PDNJ1187B9AF3F0",,"California - LA",,"Vixen",0.0,259.60444,11,0.323,124.67,4,0.509,"American Dream",1988
643,"SONGTGF12AB017EC2C",329922,"DJ Slugo Juke Chronicles Vol. 10","ARCZ42S1187B98C0D7",,"",,"DJ Slugo",0.0,199.20934,1,0.0,150.056,4,0.0,"Whip It",0
644,"SOBMEDP12AB017FBE5",502881,"The Sunny Side Of Life","ARRJ3UC1187FB579D7",,"Croix-des-Bouquets  Haiti",,"Wyclef Jean",0.0,208.29995,2,0.122,87.965,4,0.905,"Guantanamera",1997
645,"SODVBYU12A8C13CB5B",322088,"Eazy E & Posse","ARROKMI1187B9B42D0",,"",,"L.a. Dream Team",0.0,314.90567,6,0.355,241.52,4,1.0,"Rockberry Jam",1985
646,"SOSQIHH12A8C13370B",188863,"In Rainbows","ARH6W4X1187B99274F",,"Oxford UK",,"Radiohead",0.0,237.21751,1,0.623,188.91,5,0.68,"15 Step",2007
647,"SOHSPMJ12AB0181C96",624707,"Same Old Place","ARXBXVM11E9057944C",40.19033,"Ohio",-82.66947,"NewFound Road",0.0,176.56118,7,1.0,223.34,4,0.48,"Brand New Broken Heart",2009
648,"SORHXYU12A8C13716B",150516,"Talento","ARAHQDS1187FB55275",,"",,"Maysa",0.0,150.25587,10,0.038,137.673,7,0.415,"Bloco Da Solidao (1996 Digital Remaster)",0
649,"SOSZPEW12AB018287A",535176,"Street Scriptures","AROGHQQ1187B9890E3",,"",,"Mil featuring Memphis Bleek",0.0,265.29914,0,0.378,211.987,3,0.552,"Street Sh***",0
650,"SOGWIQS12A8C1339B1",86789,"The Flesh","ARBR7II1187B9B821E",40.65507,"Brooklyn NY",-73.94888,"The Flesh",0.0,227.00363,5,0.0,86.09,3,0.959,"Sweet Defeat",0
651,"SOJEYRE12A6D4F7610",78514,"Live at the Gem Theater","ARUTP601187FB388AC",,"",,"The Elders",0.0,282.43546,7,0.729,129.903,1,0.0,"Buzz's Jig",0
652,"SOQERJP12A8C14130F",610646,"Where You Are","ARGA5RF1187FB5C7EB",,"",,"Socialburn",0.0,241.84118,9,0.777,91.231,4,1.0,"Everyone (LP Version)",2003
653,"SOSXZDI12A6D4FD20F",239965,"That Good Old Gospel Music_ Volume 1","ARKRQSV1187B99FB13",35.14968,"Memphis TN",-90.04892,"Deborah Allen",0.0,172.48608,9,0.854,89.972,3,1.0,"In The Sweet By And By",0
654,"SOSKVKM12A6702153C",7085,"Everyday People","ARSYKGV1187B9A49CD",,"",,"Nicole C. Mullen",0.0,164.8322,9,0.31,130.64,5,0.885,"This This (LP Version)",0
655,"SONPYGH12A6701F6CF",14549,"Eazy Duz It","AR0D6EL1187B9AF46B",,"Compton California",,"Eazy-E",0.0,208.32608,8,0.33,115.692,4,1.0,"I'mma Break It Down",1988
656,"SODJFJT12A6D4F67EB",23997,"Axe Victim","ARJTX7M1187FB4CED3",52.88356,"England",-1.97406,"Be Bop Deluxe",0.0,312.58077,4,0.293,127.803,4,0.0,"Piece Of Mine",1977
657,"SOSDRZY12A58A7D3F2",243391,"Vignola Plays Gershwin","ARYTTQW1187B9BA487",,"",,"Frank Vignola",0.0,234.44853,5,0.301,149.689,1,0.0,"But Not For Me",0
658,"SOYLBYP12A8C13C62C",261440,"North Amerikay","ARDGFTD11F4C83C209",,"",,"Dale Russ / Finn MacGinty",0.0,261.85098,2,0.455,121.733,1,0.0,"Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid",0
659,"SOXHSRQ12A8C13C56F",160733,"Helium","ARKO7AO1187FB5664B",,"",,"Tin Hat Trio",0.0,44.59057,0,0.209,86.826,1,0.0,"Scrap",2000
660,"SOBGPAH12A58A78C55",280392,"CARNIVAL VOL. II Memoirs of an Immigrant","ARRJ3UC1187FB579D7",,"Croix-des-Bouquets  Haiti",,"Wyclef Jean",0.0,287.50322,6,0.945,85.964,4,0.845,"Heaven's In New York",2007
661,"SOOKCBG12A58A7FA89",467379,"Sonoran Hope and Madness","AR5FIDV1187FB50D40",,"",,"Roger Clyne & The Peacemakers",0.0,170.81424,11,1.0,149.01,4,0.641,"Mile High and Risin'",2002
662,"SOIQTTM12AC3DFB614",786773,"Ah...c'qu'on est cons ! - EP","ARIUNKJ12802FDE157",,"",,"Dine et Déon",0.0,113.57995,8,0.303,110.5,1,0.669,"Géraldine",0
663,"SOIBHJO12A6D4F7774",22455,"Personal Business (Explicit)","AREB22L1187B9A4BCE",,"",,"Bad Azz",0.0,270.39302,2,0.0,102.922,4,0.591,"How We Get Down",0
664,"SOATRAN12AC3DF9F6B",777566,"Top-Notch & First-Rate","ARH0ZIQ1187B99EC94",37.77916,"California - SF",-122.42005,"Cotton Candy",0.0,149.9424,9,0.786,106.836,1,0.0,"The Windsor Tap Recap",0
665,"SONUAHI12AC468C21D",604170,"Changing Tha Game","ARUG6DV1187B992475",33.45081,"Indianola MS",-90.645,"Willie Clayton",0.0,279.7971,6,0.31,141.992,3,0.834,"Unconditionally (Soul and R&B)",0
666,"SOLLHMX12AB01846DC",463514,"The Emperor Falls","AR1Y2PT1187FB5B9CE",27.94017,"Brandon",-82.32547,"John Wesley",0.0,484.62322,4,0.283,138.007,4,0.893,"The Emperor Falls",0
667,"SOSGVRE12AB01832AC",536574,"Serie Platino","ARGHMTX1187FB456CA",,"",,"Los Indios Tabajaras",0.0,171.28444,11,0.656,128.162,4,0.305,"Sueño Salvaje",1997
668,"SOCQVYX12A8C1389E1",295494,"Music Of The Celtic Harp","AR0V36F1187FB366B1",53.41961,"Ireland",-8.24055,"The Chieftains",0.0,185.86077,2,0.771,175.711,4,0.0,"Carolan's Concerto",1971
669,"SOOVSAM12A81C218AF",274218,"Firehouse Rock","AR0DSOO1187B9B855E",,"",,"Wailing Souls",0.0,255.4771,9,0.204,86.752,1,0.991,"Firehouse Rock",1980
670,"SOROXGS12AB0180D21",620764,"Traditional Music Of Ireland","ARB06Z71187B99049A",,"",,"Seamus Egan",0.0,184.2673,7,0.611,98.355,1,0.0,"The Munster Cloak",0
671,"SOWCLTO12A67021CEC",15450,"Chicago '85...The Movie","ARXP7MQ1187FB3AC5F",,"LOWELL",,"Dave Hollister",0.0,271.62077,4,0.33,91.003,4,0.796,"One Woman Man",2001
672,"SOJXRWG12AC9E15691",455287,"If You Love These Blues_ Play'em As You Please","ARFONSP11F50C4D175",,"",,"Michael Bloomfield",0.0,10.65751,9,0.063,195.462,5,0.851,"Narrative #2",0
673,"SOQZCBF12AB018644D",379517,"Spanning A Lifetime","AR243ZT1187B9A98D2",32.29869,"Jackson MS",-90.18049,"Otis Spann",0.0,298.55302,5,0.644,89.518,3,0.684,"Monkey Faced Woman",0
674,"SOUVGPX12A8C13CE77",216084,"Present Tense","AR2G8SU1187FB4A871",42.33168,"Detroit MI",-83.04792,"James Carter",0.0,366.0273,8,0.41,140.666,4,0.29,"Dodo's Bounce",2008
675,"SOAZGWL12A6D4F7AC2",33272,"The Music of The Beatles In Bossa Nova","AREYIHC1187B99CE0B",,"",,"Brasilian Tropical Orchestra",0.0,160.31302,5,0.513,159.848,4,0.166,"Yesterday",1999
676,"SOXDXMS12A8AE454DD",233466,"Coup D'Etat (UK)","AREENKN1187B98F35D",40.71455,"New York NY",-74.00712,"Plasmatics",0.0,168.25424,0,0.215,134.102,4,0.816,"Lightning Breaks",1996
677,"SOORRKR12A8C13FF18",255526,"Secret Wispers - Double Image pays homage to Clara Schumann","ARWBYIR11F4C83B3FE",38.8235,"Maryland",-75.92381,"Double Image",0.0,348.42077,7,0.464,135.092,4,1.0,"Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante",0
678,"SOFKWBH12A6D4F584E",38608,"Territory","ARCLJQZ11E2835CE37",37.80506,"Oakland CA",-122.27302,"Alvin Youngblood Hart",0.0,159.39873,9,0.722,195.223,1,0.0,"Ouachita Run (Album Version)",1998
679,"SOJJZTV12A6D4F6F6C",33907,"Anthology: Addicted To Funk","ARDMPZU1187B99A472",51.50632,"London England",-0.12714,"Light Of The World",0.0,251.92444,0,0.565,120.878,4,0.665,"Pete's Crusade (12" Version) (2006 Digital Remaster)",0
680,"SOKFQSX12AB0188CEE",806430,"Born A Woman","ARFLHWV1187FB4E77F",,"Jasper AL",,"Sandy Posey",0.0,165.19791,0,0.641,149.252,4,0.0,"Touch You",1966
681,"SOBYMIE12AB017E82A",601969,"Georges Brassens: Le siècle d'or","ARLV8S31187B988B71",46.71067,"S� France",1.71819,"Georges Brassens",0.0,100.8322,9,0.551,75.064,4,0.971,"Comme hier",1953
682,"SOFHZHN12AB0180EA6",630508,"Four Days Late (Studio Track)","ARHNMEZ11F50C4706C",35.83073,"Tennessee",-85.97874,"Karen Peck And New River",0.0,262.84363,7,0.664,153.909,3,1.0,"Four Days Late (Studio Track w/o Background Vocals)",0
683,"SOEPVDO12A8AE48BF4",138052,"Faces And Places","AR0QS8F1187B9ADC96",,"",,"Sandy Lam",0.0,299.44118,6,0.78,109.748,4,1.0,"Ai Ji Mei Gui 1000 Da",0
684,"SOQPCKN12AB018AAEA",664804,"Celtic Dreams","ARRGDPV122BCFCB7F2",,"",,"Bowen_ Robin Huw",0.0,244.29669,7,1.0,92.656,1,0.0,"All Through The Night (Album)",0
685,"SOXUAQZ12AB0184442",333739,"Good Vibes - The Very Best of Laid Back","AR31G891187FB3892D",56.27609,"Denmark",9.51695,"Laid Back",0.0,196.72771,10,0.584,124.534,4,0.902,"Maybe I'm Crazy (Single original version_ 2008 Digital Remaster)",0
686,"SOWFMJA12AB01837B6",750876,"Polyvinyl 2002 - 2003 Sampler","ARDHWW41187B9A86B0",43.07295,"Madison WI",-89.38669,"Paris_ Texas",0.0,225.67138,0,0.958,100.532,4,0.183,"Hip Replacement",2002
687,"SOGXQRO12A8AE47D50",350343,"Joyful","ARN03F71187FB4E3F4",,"United States",,"Ayo",0.0,212.71465,0,0.713,128.689,4,0.433,"Complain",2006
688,"SOHZYBG12A5829168F",35970,"I Apli Methodos Ton Trion","AR4CL6I11C8A4158B4",,"",,"IMISKOUBRIA featuring Etsi De",0.0,245.26322,10,0.421,100.003,4,1.0,"Apoliome Re Giorgi (Feat. Etsi De)",0
689,"SOGHPNQ12AB017E3E2",331468,"Len Barry - The Hits","ARBV2AK1187FB5BA33",39.95227,"Philadelphia PA",-75.16237,"Len Barry",0.0,293.95546,1,0.646,112.281,4,0.998,"Dirty Old Man",0
690,"SOZDOYP12A8C13ABDF",102191,"Shiva Technology","AREEJJK1187FB56DC7",,"Sofia",,"Evolution",0.0,436.21832,6,0.252,137.971,4,0.753,"Peyote",0
691,"SORHBPD12A8C1434B6",313577,"Love It To Life","ARE0OLY1187B9AD19F",40.79263,"Whitestone Queens NY",-73.80817,"Jesse Malin",0.0,147.85261,2,0.466,133.404,1,0.0,"Going Out West",2004
692,"SOYOOPY12A58A7C4F8",210431,"Trexe","ARIJ7MR1187B9B484E",,"",,"Peggy Zina",0.0,177.44934,8,0.011,107.55,4,0.585,"Ithaki",0
693,"SOQFWBE12A8C1316AF",144663,"Rock Hits Workout 45 Minute Continuous Fitness Music Mix. 114Bpm  152Bpm For Jogging_ Cycling_ Spin","ARVG4OK1187B9B6BD3",,"",,"The Killers",0.0,527.98649,1,0.764,134.02,4,0.0,"Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix)",2005
694,"SOKXVWW12AB017BA92",386484,"40 Greatest Hits","ARZZRK91187B9A5CA5",18.01571,"Kingston Jamaica",-76.79731,"Delroy Wilson",0.0,191.73832,7,0.97,142.066,4,0.0,"Who Cares",1969
695,"SOLYLAQ12AB018A0C1",818326,"Wish","AR5K75Y1187B9B5F7E",,"",,"Janice Vidal",0.0,246.59546,9,0.601,136.887,4,0.532,"Li Jia Chu Zou",0
696,"SOCRHCQ12A58A7C8C6",46647,"Can We Go Home Now","AR11NP91187B9901B4",,"New York City",,"The Roches",0.0,338.33751,2,0.626,130.027,4,0.509,"Christlike Roche",1995
697,"SOAIWTO12A8C1419E7",314826,"Sister Mary Explains It All","ARWNRBH1187B9B7E68",48.88437,"Neuilly-sur-Seine France",2.26934,"Philippe Sarde",0.0,172.30322,2,0.711,167.559,4,0.477,"LOVESICK - Obsession in ¾ Time",0
698,"SOPVOHK12A6310D84C",864,"Losing Streak","ARG8DXO1187B9AF743",,"Gainesville FL",,"Less Than Jake",0.0,125.28281,2,0.635,133.05,1,0.0,"Automatic",1996
699,"SOTQGQR12CF5CFD61E",291991,"On The 6 / J. Lo (Coffret 2 CD)","AR7C6G11187B9B4C1E",,"The Bronx New York",,"Jennifer Lopez",0.0,275.69587,6,0.75,80.979,4,0.388,"Talk About Us",1999
700,"SOQIBCH12A8C142CE5",524634,"Hör auf zu weinen","AR4SOKG1187B98D2B0",,"",,"Geier Sturzflug",0.0,231.96689,7,0.528,160.24,4,0.887,"Und die Zeit vergeht",0
701,"SOSMFGX12A8C1411D8",250842,"Creole People","ARMX0GY1187B98B62E",30.22032,"Lafayette LA",-92.01705,"Lynn August",0.0,262.5824,2,0.035,115.848,4,0.312,"Trust In The Lord",0
702,"SOJDQMV12AB0182752",560332,"Romanzas de Zarzuela","AR5R7791187FB3A8C3",,"",,"Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo Sorozábal",0.0,243.48689,4,0.658,92.475,3,0.835,"El último romántico: romanza de tenor",0
703,"SONPLPJ12AC4685296",695511,"Mambó Inspiración - Primeras Grabaciones 1953-1955","ARRVUWA1187B9A0FE2",21.51102,"Cuba",-77.80679,"Orquesta Aragón",0.0,182.85669,6,0.622,131.568,1,0.0,"Mambo del Beso",0
704,"SOULASI12A67ADC8DC",69346,"South African Homecoming","AREAEX91187B98DC01",,"",,"Gaither Vocal Band",0.0,257.09669,7,0.816,103.979,5,0.972,"Little Is Much When God Is In It (South African Homecoming Album Version)",0
705,"SOZLLLT12A3F1EA275",47639,"Business As Usual","ARSQDUN1187B98D7D7",,"allentown Pennsylvania USA",,"EPMD",0.0,159.26812,6,0.543,173.423,4,0.918,"Mr. Bozack",1990
706,"SOSUEIX12AB0185021",759417,"T.I.M.E.","ARZ7IH41187FB3B8F5",40.71793,"Uniondale NY",-73.59354,"Leaders Of The New School",0.0,263.88853,7,0.375,97.292,4,0.859,"The End Is Near (LP Version)",1993
707,"SOYRKAG12A8C13D7A0",106927,"Solo Exitos","AR0CZWN1187B9A47E2",,"",,"Obie Bermudez",0.0,220.78649,10,0.532,109.23,4,0.537,"Celos",2004
708,"SOXGZAI12A6D4F4199",23951,"Come A Little Bit Closer","ARBJI5N1187FB400D0",40.71455,"New York NY",-74.00712,"Jay & The Americans",0.0,173.58322,10,0.537,86.442,4,0.921,"Tomorrow",1990
709,"SORMORE12A8C133DCA",146604,"Flee","AR695PK1187B996E35",54.6904,"West Hartlepool England",-1.2323,"The Jeremy Spencer Band",0.0,327.05261,10,0.579,135.013,1,0.0,"Sunshine (Album Version)",0
710,"SONGLFT12AB0189B1E",800483,"Pinkboy Presents TPC","ARPZPET1252CCF9386",,"",,"Plagia",0.0,354.11546,3,0.0,132.002,4,0.868,"Floripa",0
711,"SOIGKCB12A6310F113",316,"Live 2003","ARJ7KF01187B98D717",,"",,"Coldplay",0.0,410.8273,5,0.463,138.038,4,0.59,"A Rush Of Blood To The Head (Live In Sydney)",2003
712,"SOUIWLO12AB017CBC2",485420,"Devil In The Rearview","ARIBTOJ11F4C83E8DD",,"",,"Undertakin' Daddies",0.0,146.02404,7,0.177,122.358,4,1.0,"Two Wheels In the Ditch",0
713,"SOKHDOO12AB01825E3",550709,"Siempre Es Hoy/Reversiones","AR189B91187B9B8D9C",,"",,"Gustavo Cerati",0.0,237.68771,6,0.102,94.009,4,0.747,"Amo Dejarte Asi",0
714,"SOAOYFX12AB018686C",545971,"Late for the Future","ARRNO111187B9B3FC9",,"",,"Galactic",0.0,89.67791,1,0.367,121.26,1,0.0,"[Hidden Track]",2000
715,"SOUEWVH12AB018B119",768012,"Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite","ARW1WST1187FB384DA",,"",,"Jope Ruonansuu",0.0,175.41179,9,0.435,134.109,4,0.0,"Työnnä kännykkä hanuriin",2002
716,"SOFCHDR12AB01866EF",560818,"Harsh Realities","AREVWGE1187B9B890A",-13.442,"Noci (BA)",-41.9952,"Bitter End",0.0,282.43546,10,0.532,111.032,3,0.863,"Living Hell",0
717,"SOKWJCX12AB018542C",500552,"Heritage","ARAVS1S1187FB4C519",,"Los Angeles CA",,"Chico Hamilton",0.0,270.602,6,0.47,88.98,4,1.0,"Denise (Jeremy Carlstedt Funk Variation)",0
718,"SOGXXTV12AB018B61D",714651,"The Latin Sounds of Edmundo Ros","ART9Z1P1187FB36C94",6.47279,"Venezuela",-66.58904,"Edmundo Ros",0.0,134.1122,10,0.688,191.863,1,0.045,"Happy Beat",0
719,"SOKHRGL12AB018ADAC",589057,"The Open Mind Of John D. Loudermilk","AR5ZJLK1187B9B3A8E",35.99527,"Durham NC",-78.89601,"John D. Loudermilk",0.0,252.682,5,0.812,112.781,4,1.0,"Brown Girl",0
720,"SOHJYGD12A8C13CF7F",300031,"Stomping Ground","AR8ZQ9T1187FB56FE5",,"Miami Florida",,"Goldfinger",0.0,128.49587,7,0.394,185.409,4,0.225,"I'm Down",0
721,"SOOACXX12AB017C8E6",815863,"Arrivederci","ARHHO3O1187B989413",,"",,"Bob Azzam",0.0,107.31057,5,0.008,121.649,1,0.0,"Guarda Che Luna",0
722,"SOJDTLW12A8C1394FD",256070,"Fast_ Long_ Loud","ARNHTNJ11ECC836DAF",,"New Jersey",,"Smash Palace",0.0,276.81914,4,0.602,136.164,4,0.621,"It's All Because",0
723,"SOTZGQR12A8C13718B",99054,"Furry Lewis 1927 - 1929","ARN7OQ21187FB5A6B3",,"Greenwood MS",,"Furry Lewis",0.0,151.97995,6,0.19,123.111,4,0.918,"Judge Harsh Blues (Tk. 1)",0
724,"SOYEFZY12A8C1333DA",287223,"X.O. Experience","ARLLUSZ1187B98ACDC",,"",,"Tha Liks",0.0,33.09669,3,0.545,156.021,5,0.381,"Yo Mouth (Skit)",2001
725,"SOMHQKT12A6D4FAE5D",555129,"Love Junk","ARFK98R1187B9B0552",43.64856,"Toronto Ontario Canada",-79.38533,"Pursuit Of Happiness",0.0,159.60771,9,0.655,125.1,4,0.0,"Hard To Laugh",1988
726,"SORIFID12A8C140949",254009,"Solomon Vol. 2","AR323JD1187FB483D0",,"New York",,"Solomon",0.0,284.23791,5,0.663,95.619,4,0.0,"25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Fugue",0
727,"SOLIQRN12A8C1391A6",154282,"Eleanor","ARLT4N91187FB533DB",,"Los Angeles CA",,"Low Millions",0.0,193.38404,5,0.606,112.897,1,0.201,"Eleanor",2004
728,"SOHWJYQ12A8C13658B",292085,"85555","ARWF1KM1187B9908CA",,"",,"Spliff",0.0,225.74975,8,0.004,110.598,4,0.912,"S.O.S.",1988
729,"SOLXEVV12AB0181AB4",364307,"Twilight","ARPOQKS1187B988FE2",27.9758,"Florida",-81.54106,"Ed Calle",0.0,253.51791,5,0.61,116.034,4,0.107,"Bar Talk",0
730,"SOMLDJP12A6D4FD967",272660,"My Wife And Her Husband","ARFXQZA11F4C841613",,"",,"Dezz White",0.0,44.93016,4,0.0,59.021,4,1.0,"Drunk Driving Tip",0
731,"SOLTRLC12A8C13E710",114406,"Das Album zum Film","AR5BLB01187FB57E99",,"",,"Headliners",0.0,169.56036,4,0.373,88.001,3,1.0,"Negativ Song",2006
732,"SOZAPRE12AB0182FFA",327658,"Esa Pakarinen","ARBV8MP1187B9B60B1",,"",,"Esa Pakarinen",0.0,152.58077,0,0.708,156.32,1,0.0,"Vanhapoika-Severi",1990
733,"SOYYIZT12A8C1408CA",372337,"Skin And Bones","AR6XPWV1187B9ADAEB",,"Seattle WA",,"Foo Fighters",0.0,274.65098,7,0.704,173.983,4,0.453,"Next Year",1999
734,"SOMRWKM12A8C13AEC9",301445,"The Fabulous Mae West And Other Wonderful Girls","ARFLD291187B9966AA",30.2676,"Austin TX",-97.74298,"Damita Jo",0.0,182.33424,10,0.209,110.058,4,0.126,"Face To Face",0
735,"SOFEPGY12A67ADAE9D",734782,"Séance","ARB4ZRM1187B993147",,"",,"Dark Fortress",0.0,320.44363,7,0.0,152.6,5,1.0,"Incide",2006
736,"SONNUHH12A8C133376",620110,"Punch The Big Guy","ARYVJYT1187FB484D7",,"San Diego CA",,"John Stewart",0.0,290.53342,2,0.844,91.496,4,0.385,"Price Of The Fire",0
737,"SONYDNP12AB0186DCE",765935,"George Nooks Sings Dennis Brown","ARB78VW1187B98F81C",,"",,"George Nooks",0.0,252.3424,2,1.0,179.888,1,0.0,"Your Love (Got a Hold of Me) instrumental",0
738,"SORSQRR12A8C13A20D",303100,"Hotel","AR19QNR1187B9A13C5",,"Philadelphia PA",,"Cassidy",0.0,180.11383,7,0.893,114.959,4,0.927,"Take It",0
739,"SONRUXD12A6D4F4A5E",27867,"Doe Or Die","ARKQ9JM1187FB57521",,"Oakland CA",,"A.Z.",0.0,203.10159,11,0.072,88.064,4,1.0,"We Can't Win (Explicit)",1995
740,"SOHGJUI12AF72A724F",257676,"The Best Of","ARH6W4X1187B99274F",,"Oxford UK",,"Radiohead",0.0,198.47791,5,0.779,149.492,1,0.526,"2 + 2 = 5",2003
741,"SOGRJSY12A8C13C25E",298752,"Bully","ARF1PSM1187B9B802A",,"",,"Sugarbomb",0.0,260.93669,8,0.705,122.761,4,0.671,"Posterchild for Tragedy",2001
742,"SOGCJBR12AB0184C53",451334,"Rustic","AR0B8CT1187B9B2CF3",,"",,"Fyah Blaze",0.0,62.92853,1,0.75,121.407,5,0.901,"Hurry Hurry Baby (Dj Edit)",0
743,"SOOHZIM12A67ADDB09",731006,"The Long Way Back","AR567PN1187FB4B4F2",,"",,"Moss",0.0,206.57587,4,0.76,119.947,4,0.781,"Winter In Finland",2006
744,"SOWRILA12A8C1360D0",205285,"The Beat Goes On","AR202MX1187B9B0383",,"",,"Tanto Metro & Devonte",0.0,207.56853,6,0.346,105.671,4,0.143,"Sometimes",0
745,"SOJRGVK12CF5CFC527",395797,"Soul To Soul/ Texas Flood/ Couldn't Stand The Weather","ART3O5Z1187B9AB043",32.77815,"Dallas TX",-96.7954,"Stevie Ray Vaughan And Double Trouble",0.0,240.77016,6,0.703,112.719,4,0.048,"Cold Shot",1985
746,"SOQMROZ12AF729B758",300910,"Don't You Fake It","AR4YKRO1187B9B7829",30.06677,"Middleburg Florida",-81.86674,"The Red Jumpsuit Apparatus",0.0,208.79628,0,0.529,199.004,4,0.697,"In Fate's Hands (Album Version)",2006
747,"SOFJNFW12AB0181B90",621263,"22 (Vingt Deux)","ARKZJ301187FB521B2",,"London England",,"Lily Allen Featuring Ours",0.0,189.20444,10,0.059,130.939,4,0.415,"22 (Vingt Deux) (Feat. Ours)",2009
748,"SOITOFS12A81C21D00",674246,"Gipsy Kings / Mosaique / Este mundo","AR2UQQ51187B9AC816",,"Arles France",,"Gipsy Kings",0.0,303.09832,2,0.693,91.846,4,0.15,"Camino",1989
749,"SOVRUGO12A8151D3B3",129747,"Strikes","ARKE7ZQ1187FB504BB",,"Jacksonville FL",,"Blackfoot",0.0,177.8673,9,0.576,121.483,4,0.57,"Train_ Train (LP Version)",0
750,"SODVPYI12AB017B0D2",533388,"The Future Crayon","ARFNJ4O1187B9A204B",52.47859,"Birmingham England",-1.9086,"Broadcast",0.0,163.91791,11,0.86,119.2,4,0.803,"Where Youth And Laughter Go",2000
751,"SOMEQIJ12A8C139C37",296933,"México Lindo","ARUKJUP12086C14589",,"",,"Ramón Vargas",0.0,239.5424,3,0.541,154.429,3,0.534,"Granada",0
752,"SOCNIVN12AC3DF98D2",775974,"Vintage World Nº 16 - EPs Collectors "Yvette Horner And His Accordion","ARHSS201187B98A8CC",,"",,"Yvette Horner",0.0,137.32526,1,0.565,62.614,4,0.0,"Le Chant Du Tropeau (La Canción Del Rebaño) Vals Tirolés",0
753,"SOAXRPH12A6D4F802D",27646,"Girl Bites Dog_ Your Compact Disc Pet","AR4R0741187FB39AF2",51.50632,"London England",-0.12714,"Bow Wow Wow",0.0,182.9873,10,0.01,231.725,1,0.663,"C30 C60 C90 Go",2003
754,"SOJUPRU12A58A7A5B6",153075,"Los Primeros Exitos Alacraneros","AR4W5GR1187FB51F7E",,"",,"Alacranes Musical",0.0,284.1073,0,0.492,168.144,3,0.769,"Indita Mia (Album Version)",0
755,"SOMNOPZ12A81C23100",275860,"60 Jahre Oscar Vol. 1","ARYKFVV1187FB3CA6B",,"",,"The Golden Age Orchestra_ Paul Summer ",0.0,168.75057,0,0.564,133.471,4,0.0,"Over the Rainbow",0
756,"SOCXOGU12A8C1327B3",287297,"So Long_ Astoria","ARPKK761187FB4D53C",40.10216,"Anderson IN",-85.67869,"The Ataris",0.0,246.85669,2,0.531,145.711,4,0.594,"The Hero Dies in This One",2003
757,"SOFMNYQ12AC468D899",782401,"The Harvey Averne Dozen","AR449OQ1187B99B25E",,"",,"Harvey Averne",0.0,185.20771,8,0.941,89.848,1,0.156,"Why Can't We Really Be Free",0
758,"SORFIFZ12AB0189866",796841,"Ta Oriaotera Mou Tragoudia","ARBKMHZ11F4C843491",,"",,"Dakis",0.0,186.87955,4,0.448,137.289,1,0.0,"Min Xechnas (Forse)",0
759,"SOCZOTF12AB018C245",682722,"Country Lovers_ Vol. 2","AR14CJ91187FB3A994",35.52069,"Madisonville TN",-84.36354,"Eddy Arnold",0.0,156.21179,3,0.0,42.086,4,0.0,"Enclosed_ One Broken Heart",0
